age,study_hours,attendance_percentage,math_score,science_score,english_score,overall_score,travel_time_min,gender_male,gender_other,school_type_encoded,parent_education_encoded,internet_access_encoded,extra_activities_encoding,study_method_group_study,study_method_mixed,study_method_notes,study_method_online_videos,study_method_textbook,final_grade_encoded
14,1.2,82.5,49.5,44.2,48.1,41.5,45.0,0,1,0,3.0,1,0,0,0,0,0,0,4
14,2.4,86.5,54.4,70.5,49.0,57.4,22.5,0,1,1,4.0,0,1,1,0,0,0,0,3
15,1.7,96.0,57.9,73.2,53.3,45.7,75.0,0,1,0,5.0,0,0,0,1,0,0,0,4
14,7.3,67.1,92.5,79.8,78.8,81.2,22.5,1,0,0,2.0,1,1,0,0,0,0,1,2
14,6.1,64.5,74.7,63.5,63.4,65.3,75.0,0,1,0,1.0,0,0,1,0,0,0,0,3
16,6.7,87.1,100.0,98.1,88.9,97.8,75.0,0,0,1,5.0,0,1,0,1,0,0,0,0
16,6.6,98.9,86.7,95.7,90.9,89.2,22.5,0,1,1,0.0,1,1,0,0,0,0,0,1
14,0.5,64.5,23.8,22.6,26.7,25.1,45.0,1,0,0,0.0,1,0,0,0,1,0,0,5
18,6.1,63.7,80.0,64.2,95.3,79.6,22.5,0,0,0,5.0,1,1,0,1,0,0,0,2
19,4.1,94.7,71.0,45.7,58.3,60.9,22.5,1,0,0,5.0,1,1,0,0,0,0,1,3
18,6.3,63.2,63.0,84.7,72.5,68.6,22.5,0,0,1,3.0,1,1,0,0,0,0,0,3
17,7.7,70.8,91.2,76.5,91.7,82.2,22.5,1,0,1,1.0,1,0,0,0,0,1,0,2
19,3.2,99.6,68.9,58.1,73.9,68.1,7.5,1,0,1,5.0,0,1,0,0,0,1,0,3
16,5.0,90.0,86.8,100.0,77.7,76.8,75.0,1,0,0,5.0,1,0,0,0,0,1,0,2
16,2.8,62.5,66.2,63.2,71.6,57.1,7.5,1,0,0,5.0,1,0,0,0,0,0,1,3
14,7.2,97.6,86.3,83.0,59.0,87.7,45.0,0,1,1,4.0,0,0,0,0,0,0,0,1
18,2.4,92.2,80.6,52.1,80.5,64.2,45.0,0,1,0,3.0,1,1,0,0,0,0,0,3
14,3.1,98.7,70.6,74.7,40.5,61.2,75.0,1,0,1,2.0,1,1,0,0,0,0,1,3
17,7.2,70.2,66.5,70.7,96.6,84.5,45.0,0,1,0,2.0,1,0,0,0,1,0,0,2
18,1.3,83.4,19.2,25.7,47.8,39.9,7.5,0,0,0,3.0,1,0,0,0,1,0,0,5
15,4.2,69.1,58.7,72.9,71.7,68.8,22.5,1,0,0,2.0,1,0,0,1,0,0,0,3
17,4.9,72.1,69.3,57.7,83.5,69.6,75.0,0,1,1,5.0,1,1,0,1,0,0,0,3
15,4.8,83.6,77.4,54.5,66.6,66.0,22.5,1,0,1,0.0,1,0,0,0,1,0,0,3
16,1.4,70.7,29.3,37.1,36.9,32.7,75.0,1,0,0,0.0,1,0,0,0,0,0,1,5
17,0.8,71.0,38.8,45.6,34.8,42.1,45.0,1,0,1,2.0,1,1,0,1,0,0,0,4
15,3.6,77.1,65.7,46.8,63.6,62.8,45.0,1,0,1,1.0,1,0,0,0,1,0,0,3
18,3.9,55.4,67.9,59.1,67.4,53.1,7.5,0,0,1,4.0,0,1,0,1,0,0,0,4
16,7.6,99.3,100.0,82.5,100.0,100.0,45.0,1,0,1,5.0,0,0,0,0,1,0,0,0
16,6.2,91.3,90.8,95.1,100.0,93.3,7.5,1,0,0,5.0,1,1,0,0,1,0,0,1
18,5.0,74.1,53.6,52.1,65.7,64.9,75.0,0,0,0,2.0,1,0,0,0,0,0,1,3
15,2.1,87.8,35.2,52.4,48.0,47.9,22.5,0,0,1,5.0,1,0,0,1,0,0,0,4
16,7.3,99.9,78.8,94.2,86.6,93.7,22.5,0,1,1,0.0,1,0,0,0,0,0,0,1
19,2.0,75.8,50.0,39.3,47.2,45.1,75.0,1,0,1,5.0,1,0,1,0,0,0,0,4
16,7.6,86.2,100.0,92.4,87.4,100.0,7.5,0,0,1,1.0,1,0,0,0,0,0,1,0
14,7.6,54.2,98.4,92.9,86.5,92.4,75.0,1,0,1,0.0,1,1,0,0,0,1,0,1
15,7.8,97.8,100.0,93.7,91.7,100.0,22.5,0,1,1,4.0,1,1,0,0,0,1,0,0
19,2.6,58.3,52.4,42.5,61.8,50.7,7.5,1,0,1,3.0,1,0,0,0,1,0,0,4
18,1.5,90.0,38.8,45.5,57.4,48.3,7.5,0,1,0,2.0,0,0,1,0,0,0,0,4
18,5.2,74.4,57.1,71.0,74.5,63.7,45.0,0,1,1,1.0,1,1,1,0,0,0,0,3
15,3.7,82.2,56.3,41.0,57.4,55.1,7.5,1,0,0,2.0,1,0,0,1,0,0,0,3
19,3.4,79.8,53.5,50.9,67.8,57.4,75.0,1,0,0,3.0,1,0,1,0,0,0,0,3
16,4.7,70.8,45.4,75.6,70.9,63.7,7.5,1,0,0,0.0,1,1,0,1,0,0,0,3
18,5.7,97.6,69.3,71.6,67.1,76.4,45.0,0,0,1,5.0,1,1,1,0,0,0,0,2
19,3.0,65.5,59.0,69.0,24.0,44.9,7.5,0,0,1,4.0,1,1,0,0,1,0,0,4
15,3.0,61.6,50.9,60.6,43.6,48.7,22.5,0,0,0,5.0,1,1,0,1,0,0,0,4
19,5.1,94.7,75.3,68.2,79.7,74.2,45.0,0,0,0,0.0,0,0,0,0,0,1,0,2
17,1.0,64.7,16.9,15.7,43.1,25.0,75.0,0,1,0,5.0,1,0,0,1,0,0,0,5
18,5.7,55.4,49.3,70.6,71.5,63.7,75.0,0,0,0,5.0,1,1,1,0,0,0,0,3
18,6.5,57.8,66.7,87.7,56.7,66.1,45.0,1,0,0,2.0,1,0,1,0,0,0,0,3
15,7.1,67.9,87.8,74.3,86.8,84.1,75.0,1,0,1,3.0,1,0,0,1,0,0,0,2
18,6.2,93.9,75.6,100.0,97.5,90.0,45.0,0,1,0,3.0,1,1,0,0,0,0,0,1
15,4.3,83.2,68.2,69.8,68.3,59.7,75.0,1,0,0,4.0,0,1,1,0,0,0,0,3
15,7.1,56.3,78.9,74.4,83.0,83.8,7.5,1,0,0,1.0,0,1,0,0,1,0,0,2
14,4.2,76.8,73.9,85.4,61.2,70.4,22.5,1,0,1,5.0,0,0,0,0,0,1,0,2
15,6.4,81.1,79.6,79.3,89.8,79.2,7.5,0,0,0,3.0,1,0,0,1,0,0,0,2
19,1.0,90.4,39.8,46.3,28.2,40.7,7.5,1,0,0,0.0,1,0,0,0,1,0,0,4
15,5.8,78.2,100.0,86.0,92.5,86.3,7.5,0,0,1,1.0,1,0,0,0,0,0,0,1
16,1.1,67.2,48.0,25.2,34.6,42.5,45.0,0,1,0,0.0,1,0,0,0,1,0,0,4
16,0.7,99.8,48.1,39.5,22.3,47.8,45.0,0,1,1,4.0,1,0,0,0,0,0,0,4
18,4.3,63.0,58.9,57.9,52.1,52.6,45.0,0,0,0,2.0,1,0,0,0,0,0,0,4
17,1.4,98.2,43.8,59.3,46.8,47.8,45.0,0,1,1,2.0,1,0,1,0,0,0,0,4
17,2.9,60.5,46.6,33.9,30.9,38.5,22.5,0,0,1,2.0,1,1,0,0,0,0,0,5
19,6.3,75.9,81.2,72.8,90.8,78.4,45.0,0,1,1,4.0,1,1,0,0,0,0,1,2
16,4.6,55.5,48.5,63.1,33.2,50.0,7.5,1,0,1,5.0,1,1,0,0,1,0,0,4
18,6.0,94.6,89.9,100.0,98.1,92.7,7.5,0,1,0,5.0,1,0,0,0,0,1,0,1
19,6.4,74.5,78.2,88.2,86.4,79.8,22.5,1,0,1,5.0,1,1,0,0,0,0,0,2
18,4.1,94.2,76.4,74.6,78.8,76.3,45.0,1,0,1,1.0,0,0,0,1,0,0,0,2
14,7.9,91.2,100.0,99.5,91.1,92.9,45.0,1,0,0,3.0,0,1,0,0,0,0,0,1
15,2.0,59.5,43.8,44.5,29.5,39.5,45.0,0,0,1,3.0,1,1,0,0,0,0,1,5
17,1.1,52.9,11.4,39.1,30.8,32.4,7.5,0,0,1,1.0,1,1,0,0,0,0,0,5
16,2.9,95.8,85.2,79.0,76.0,68.7,75.0,1,0,0,5.0,1,0,1,0,0,0,0,3
15,6.2,78.1,78.1,78.4,61.6,72.6,45.0,0,1,0,5.0,1,1,0,0,0,0,0,2
16,1.2,92.6,65.6,60.2,18.8,40.5,22.5,1,0,1,5.0,1,0,0,0,1,0,0,4
14,4.0,84.5,68.4,72.1,63.7,69.0,7.5,0,0,0,5.0,1,0,1,0,0,0,0,3
15,4.8,88.5,86.2,67.7,69.7,74.7,22.5,0,0,1,0.0,1,1,0,0,0,0,0,2
18,6.6,74.2,93.9,96.3,67.3,86.3,75.0,0,0,1,0.0,1,1,1,0,0,0,0,1
14,6.8,86.7,87.2,86.2,78.5,85.2,75.0,0,1,0,4.0,1,0,0,0,1,0,0,1
19,2.3,95.9,72.1,63.9,75.8,58.7,22.5,0,1,0,4.0,1,0,1,0,0,0,0,3
16,2.6,85.5,45.0,55.3,57.4,46.8,7.5,0,1,1,2.0,1,1,0,0,0,1,0,4
18,5.6,96.6,82.4,91.9,87.2,81.1,22.5,0,1,1,0.0,1,0,0,0,0,0,1,2
15,6.9,62.1,71.9,66.0,85.7,82.8,22.5,0,1,0,1.0,0,0,0,0,0,0,1,2
18,1.8,90.1,40.7,48.4,19.4,42.8,75.0,0,0,0,0.0,1,1,0,0,0,0,1,4
17,5.9,76.5,65.7,68.6,86.5,74.6,75.0,0,0,1,0.0,0,1,0,0,0,0,1,2
19,2.3,53.0,30.6,29.8,15.9,30.1,45.0,1,0,0,1.0,0,1,0,0,1,0,0,5
14,1.9,82.3,55.1,26.6,41.4,48.8,45.0,0,1,1,3.0,1,1,0,0,1,0,0,4
18,3.0,81.4,65.7,69.8,57.8,61.7,45.0,0,1,1,3.0,1,0,1,0,0,0,0,3
15,6.5,99.5,94.3,100.0,93.3,92.0,45.0,0,1,0,2.0,1,0,0,0,0,0,1,1
16,6.1,82.5,91.5,94.7,73.4,84.1,7.5,0,1,0,3.0,1,0,0,0,0,0,1,2
14,4.1,56.5,78.3,56.1,44.0,53.7,22.5,0,1,1,4.0,1,0,1,0,0,0,0,4
19,5.9,99.6,76.6,71.2,90.5,81.0,45.0,0,1,1,0.0,1,1,0,0,0,0,0,2
17,3.5,65.7,84.1,43.0,79.3,59.8,45.0,1,0,1,1.0,1,0,0,0,0,0,1,3
19,2.1,84.9,34.0,58.0,45.4,48.0,22.5,1,0,0,1.0,1,0,0,0,0,0,0,4
17,6.8,79.9,58.5,90.1,89.5,81.8,75.0,0,0,0,0.0,1,1,1,0,0,0,0,2
14,0.9,67.8,46.2,34.6,32.0,34.0,45.0,0,0,1,0.0,1,1,0,0,0,0,0,5
16,7.3,70.3,85.6,84.0,94.0,84.8,22.5,0,1,1,4.0,1,0,0,0,0,1,0,2
16,6.4,82.7,62.0,87.5,82.8,77.5,75.0,0,1,1,5.0,1,0,0,0,1,0,0,2
14,5.9,93.6,87.4,74.9,92.6,86.9,75.0,0,1,1,0.0,1,1,0,0,0,0,0,1
19,4.8,97.3,69.0,69.1,64.0,73.1,45.0,0,1,0,4.0,1,1,0,1,0,0,0,2
19,6.6,99.6,88.0,97.7,78.9,83.9,7.5,1,0,0,1.0,0,1,1,0,0,0,0,2
17,0.7,55.8,35.2,22.6,37.9,37.7,45.0,0,0,0,0.0,0,0,0,0,1,0,0,5
17,4.9,59.4,83.8,78.9,67.6,70.8,75.0,1,0,1,1.0,1,0,0,1,0,0,0,2
18,2.5,60.3,53.7,42.4,57.8,52.0,75.0,0,0,0,5.0,1,0,0,0,0,0,1,4
18,5.3,98.7,83.3,75.0,63.3,80.4,75.0,0,0,0,2.0,1,0,0,0,0,1,0,2
14,5.6,54.9,64.8,64.9,82.5,66.6,7.5,0,1,1,4.0,1,1,1,0,0,0,0,3
17,2.1,84.9,53.4,49.6,61.6,46.5,75.0,1,0,0,2.0,1,1,0,1,0,0,0,4
18,1.7,97.9,56.3,58.2,62.5,57.4,22.5,0,0,0,2.0,1,0,1,0,0,0,0,3
18,4.9,78.8,76.6,71.5,63.8,66.5,7.5,0,1,1,4.0,0,0,0,0,0,0,1,3
17,7.6,50.4,64.3,85.2,75.1,78.2,22.5,0,0,0,5.0,1,1,1,0,0,0,0,2
19,5.5,53.3,73.7,63.6,68.1,72.4,45.0,1,0,0,3.0,0,0,0,0,1,0,0,2
17,4.1,85.5,53.9,57.0,63.8,59.7,45.0,1,0,0,5.0,1,1,0,0,0,1,0,3
16,7.5,69.9,70.0,77.3,74.8,79.9,7.5,0,0,0,0.0,1,0,0,0,0,0,0,2
16,6.6,75.3,67.4,90.7,76.0,80.6,7.5,0,0,1,5.0,1,0,0,0,1,0,0,2
18,6.0,52.3,61.0,66.3,53.1,69.6,7.5,0,1,1,1.0,1,1,0,0,0,0,1,3
19,3.8,94.9,71.5,55.1,68.7,67.9,7.5,0,0,1,1.0,1,1,1,0,0,0,0,3
15,4.2,95.3,71.4,62.3,63.7,66.8,7.5,0,0,1,5.0,1,1,0,0,1,0,0,3
15,2.5,80.1,53.9,56.2,63.0,45.8,7.5,0,0,0,2.0,1,1,0,1,0,0,0,4
17,6.6,73.8,75.2,83.5,80.2,79.7,7.5,1,0,1,1.0,1,0,0,0,1,0,0,2
18,2.6,69.7,51.5,46.0,17.2,41.2,75.0,1,0,0,0.0,1,1,1,0,0,0,0,4
16,5.8,59.9,70.5,60.1,75.3,71.1,45.0,0,0,1,1.0,1,1,0,0,0,0,0,2
17,7.1,97.0,100.0,100.0,100.0,100.0,45.0,0,1,1,4.0,1,1,0,0,1,0,0,0
14,4.6,74.5,58.9,63.2,50.9,57.8,45.0,0,0,1,0.0,1,0,0,0,0,1,0,3
15,1.7,55.4,35.3,46.7,62.9,42.6,45.0,1,0,0,5.0,1,1,1,0,0,0,0,4
19,0.7,89.6,22.7,33.3,39.7,36.8,7.5,0,1,1,4.0,1,1,0,0,0,0,0,5
17,5.5,98.6,77.1,100.0,80.7,89.0,75.0,1,0,1,1.0,0,0,0,1,0,0,0,1
19,2.2,64.1,27.1,22.2,50.4,36.7,7.5,0,1,0,4.0,0,0,0,0,0,0,1,5
15,0.8,84.4,26.5,15.7,33.1,31.4,22.5,0,1,1,3.0,0,0,0,0,1,0,0,5
15,3.1,99.8,65.8,53.3,58.1,59.4,22.5,0,1,0,2.0,1,1,0,0,0,0,0,3
19,4.9,55.7,78.8,65.6,62.6,68.9,7.5,1,0,0,3.0,1,0,0,0,0,0,0,3
19,4.6,90.6,84.4,73.7,71.1,73.7,22.5,1,0,0,0.0,1,1,0,0,1,0,0,2
19,1.8,74.9,19.2,54.1,35.6,50.5,7.5,0,0,0,5.0,1,1,0,0,1,0,0,4
15,5.0,83.5,70.1,85.1,71.6,74.7,22.5,0,1,0,4.0,1,0,0,0,1,0,0,2
18,3.6,59.0,58.5,61.7,51.3,61.2,7.5,0,1,0,1.0,1,0,0,0,0,1,0,3
16,4.1,60.9,48.0,47.6,63.6,52.2,45.0,0,0,0,0.0,1,1,0,0,0,1,0,4
19,7.1,77.8,62.2,77.0,79.7,79.3,45.0,1,0,0,2.0,1,0,0,1,0,0,0,2
19,1.1,62.5,40.2,37.8,45.0,30.0,75.0,0,1,1,2.0,1,1,0,0,0,0,1,5
16,4.5,79.8,85.0,61.6,80.8,66.8,7.5,0,1,1,4.0,1,1,0,1,0,0,0,3
15,1.8,54.4,29.4,31.9,23.4,32.8,22.5,0,0,1,5.0,0,0,0,0,0,0,1,5
19,1.9,89.1,74.0,46.7,53.0,51.8,45.0,0,0,0,0.0,0,0,0,1,0,0,0,4
16,5.1,63.7,44.4,73.4,67.9,67.6,45.0,1,0,1,1.0,1,1,1,0,0,0,0,3
16,5.5,86.9,64.1,81.3,76.6,75.1,45.0,0,1,1,3.0,1,1,0,0,0,0,0,2
17,5.0,58.2,68.8,81.4,82.8,71.5,75.0,1,0,0,2.0,1,0,0,0,0,0,0,2
19,7.4,90.0,99.1,91.6,91.8,92.6,22.5,0,1,0,5.0,0,1,0,1,0,0,0,1
14,6.5,50.7,73.4,72.3,73.8,72.6,22.5,0,1,0,3.0,1,0,0,0,0,0,0,2
19,2.0,58.5,28.7,28.7,40.1,39.6,22.5,0,1,0,1.0,1,1,1,0,0,0,0,5
16,5.3,66.9,84.0,60.7,77.0,76.6,7.5,0,1,0,4.0,1,0,0,0,0,1,0,2
14,5.2,89.0,87.5,78.0,72.1,81.7,22.5,0,1,1,2.0,1,0,1,0,0,0,0,2
15,5.3,51.6,53.0,56.2,52.8,58.4,22.5,1,0,0,2.0,1,1,0,0,0,1,0,3
16,3.7,87.0,64.5,66.6,45.5,68.3,45.0,0,0,1,4.0,0,0,0,0,0,0,1,3
18,7.6,61.8,68.3,89.8,83.5,79.6,45.0,0,0,0,2.0,1,0,0,0,0,0,0,2
17,4.0,99.8,87.0,68.9,83.3,81.6,22.5,0,1,1,4.0,1,0,1,0,0,0,0,2
14,6.4,64.3,70.8,66.9,85.1,82.7,7.5,0,1,1,2.0,1,0,0,1,0,0,0,2
16,4.1,57.3,34.5,30.4,62.3,47.5,45.0,0,0,0,3.0,1,1,0,0,0,1,0,4
15,6.4,84.2,100.0,87.9,98.4,91.9,45.0,0,0,0,2.0,1,0,0,0,0,1,0,1
15,3.5,63.8,56.0,70.9,67.0,55.1,22.5,1,0,0,3.0,1,1,0,0,0,0,1,3
18,0.5,77.0,21.5,40.9,39.5,28.7,7.5,1,0,1,2.0,1,1,1,0,0,0,0,5
18,4.2,88.6,40.9,70.7,77.3,60.2,22.5,0,0,0,0.0,0,0,0,0,0,1,0,3
14,4.6,90.0,71.4,64.7,83.2,70.3,45.0,0,1,0,1.0,1,1,0,0,0,1,0,2
17,1.4,61.0,37.6,25.7,29.1,37.5,7.5,0,1,1,2.0,1,1,0,0,1,0,0,5
16,5.5,60.5,87.1,80.6,82.4,76.0,45.0,0,0,1,1.0,1,0,1,0,0,0,0,2
16,6.9,63.6,66.3,100.0,96.8,89.8,75.0,1,0,1,2.0,1,0,0,0,1,0,0,1
18,7.0,69.7,73.0,78.8,85.0,80.6,45.0,0,1,1,2.0,1,1,0,0,1,0,0,2
15,3.3,87.3,57.8,44.0,72.6,52.3,75.0,0,0,1,1.0,1,1,0,1,0,0,0,4
18,3.6,77.1,66.9,63.7,71.3,68.5,7.5,0,0,1,2.0,1,0,0,1,0,0,0,3
16,6.9,94.0,100.0,92.8,100.0,96.6,75.0,0,0,0,1.0,1,0,0,0,0,1,0,0
14,8.0,84.9,96.8,100.0,93.7,94.2,75.0,0,1,0,3.0,1,1,0,0,0,1,0,1
18,0.9,80.7,49.9,46.8,46.1,47.7,45.0,1,0,0,2.0,1,0,0,0,0,0,1,4
19,1.0,76.0,53.0,58.4,43.7,46.9,45.0,1,0,1,3.0,1,1,0,0,0,0,1,4
17,0.9,70.6,21.0,39.9,24.4,33.2,7.5,1,0,1,2.0,1,1,0,1,0,0,0,5
18,4.0,67.3,52.6,55.1,53.7,49.2,45.0,0,1,0,5.0,1,1,0,0,1,0,0,4
14,6.4,58.7,71.9,80.2,85.3,68.1,45.0,1,0,0,2.0,1,1,0,1,0,0,0,3
16,1.2,63.5,64.2,56.1,41.6,43.2,75.0,1,0,1,3.0,1,0,0,0,0,0,0,4
16,5.7,95.0,53.3,71.7,77.5,74.1,7.5,0,0,1,2.0,1,0,0,1,0,0,0,2
18,1.8,91.5,54.0,46.8,49.7,57.9,7.5,0,1,0,4.0,1,0,0,0,0,1,0,3
16,0.7,50.2,27.3,19.6,4.2,21.9,22.5,0,0,0,3.0,1,0,0,0,0,0,0,5
18,5.0,61.2,67.1,54.2,58.4,58.3,7.5,0,1,1,0.0,1,0,1,0,0,0,0,3
15,5.0,90.4,82.3,98.2,78.0,84.4,75.0,0,1,0,4.0,1,0,0,0,0,0,0,2
17,2.6,79.3,53.3,61.2,47.0,56.7,7.5,0,0,1,4.0,1,1,1,0,0,0,0,3
15,2.9,53.6,33.2,19.0,18.7,35.4,7.5,0,0,1,2.0,0,0,0,0,1,0,0,5
17,3.2,90.4,82.7,60.8,53.3,68.6,7.5,0,0,1,3.0,1,0,0,0,0,0,1,3
14,7.5,87.7,99.5,94.9,100.0,100.0,75.0,0,1,1,0.0,1,0,1,0,0,0,0,0
18,7.0,64.1,65.9,81.3,92.0,73.1,7.5,1,0,1,5.0,1,0,0,1,0,0,0,2
14,4.5,87.2,60.3,61.2,61.0,66.4,22.5,0,1,0,4.0,1,0,1,0,0,0,0,3
19,7.7,94.3,92.6,100.0,100.0,100.0,75.0,0,0,0,5.0,0,1,0,0,1,0,0,0
19,4.9,82.4,80.0,60.2,62.2,71.7,22.5,0,1,0,3.0,1,1,1,0,0,0,0,2
17,1.3,87.2,51.1,20.8,33.2,40.2,22.5,0,0,1,1.0,1,0,1,0,0,0,0,4
19,4.2,52.4,29.0,47.9,31.1,46.0,45.0,0,1,1,1.0,1,0,0,1,0,0,0,4
18,7.2,78.3,74.1,61.0,75.8,79.2,7.5,1,0,0,5.0,1,0,0,1,0,0,0,2
14,5.5,87.7,80.3,72.2,51.9,74.6,45.0,1,0,1,0.0,0,1,0,0,0,0,1,2
18,7.6,73.1,94.2,93.6,81.5,91.6,45.0,1,0,0,4.0,1,0,0,0,0,0,0,1
16,4.5,70.2,61.9,75.5,60.7,64.9,22.5,0,1,0,0.0,1,0,1,0,0,0,0,3
19,7.3,78.1,93.2,92.5,79.3,84.8,22.5,0,1,0,4.0,1,0,0,1,0,0,0,2
19,6.2,83.7,88.6,62.8,78.8,74.6,7.5,0,1,1,3.0,0,0,0,0,0,0,0,2
19,6.7,90.8,77.0,73.7,91.1,84.1,7.5,1,0,0,2.0,1,0,0,0,1,0,0,2
16,7.9,90.8,84.1,87.3,98.4,100.0,22.5,1,0,1,4.0,1,1,0,0,0,0,1,0
15,2.8,85.2,45.9,41.0,57.6,46.9,75.0,0,0,0,2.0,1,1,0,0,0,0,1,4
14,5.2,99.2,63.2,87.4,56.0,74.0,7.5,0,1,0,3.0,1,0,0,0,1,0,0,2
14,2.4,76.9,62.6,84.9,62.7,55.4,75.0,1,0,1,4.0,1,0,1,0,0,0,0,3
19,6.9,72.2,64.3,77.2,73.0,74.6,22.5,0,0,0,2.0,1,0,0,0,1,0,0,2
17,4.9,66.5,86.6,65.5,51.1,66.9,45.0,0,0,0,0.0,0,0,1,0,0,0,0,3
16,1.8,56.2,32.0,40.3,51.5,43.5,75.0,0,0,0,5.0,1,1,0,0,1,0,0,4
16,3.7,61.1,55.6,49.4,59.7,56.8,22.5,0,0,1,3.0,1,1,0,0,0,0,1,3
15,1.9,65.3,47.2,25.7,39.8,45.2,75.0,0,0,0,2.0,1,0,0,0,1,0,0,4
17,3.9,75.3,47.5,66.9,64.4,54.0,7.5,0,1,0,0.0,1,1,0,0,0,1,0,4
16,1.1,99.9,38.0,44.5,40.1,39.8,45.0,1,0,0,0.0,1,1,1,0,0,0,0,5
18,7.7,88.8,100.0,95.1,100.0,98.1,22.5,0,0,1,1.0,0,0,0,0,0,0,1,0
14,5.0,94.4,100.0,88.1,87.2,83.6,45.0,1,0,0,5.0,1,0,0,0,0,1,0,2
19,7.9,59.1,96.1,96.3,81.5,92.5,22.5,1,0,0,4.0,1,0,0,0,0,1,0,1
14,1.8,51.2,26.8,36.6,9.6,26.1,75.0,0,0,0,2.0,1,0,0,0,0,1,0,5
16,3.4,50.1,50.0,40.8,26.5,37.4,45.0,0,0,0,4.0,0,1,0,0,0,0,0,5
16,7.5,75.1,89.1,80.9,85.2,82.2,75.0,1,0,0,2.0,1,0,0,0,0,0,0,2
18,5.7,55.9,89.9,78.3,72.0,77.5,22.5,1,0,1,5.0,1,1,1,0,0,0,0,2
17,1.0,59.5,16.6,17.2,28.5,25.0,7.5,0,1,0,1.0,1,1,0,1,0,0,0,5
15,7.1,58.9,57.7,62.1,66.3,72.0,45.0,0,1,1,4.0,0,1,0,0,1,0,0,2
16,1.9,85.7,67.4,58.3,32.6,50.1,75.0,0,1,0,2.0,1,0,0,0,0,0,1,4
17,2.5,97.7,73.1,87.2,72.4,68.1,45.0,1,0,1,4.0,1,0,0,0,0,0,0,3
16,6.0,56.1,61.7,58.1,76.2,67.2,75.0,1,0,1,1.0,1,0,0,0,0,0,0,3
14,5.8,55.3,54.3,49.2,63.5,65.2,7.5,1,0,0,5.0,1,1,0,1,0,0,0,3
15,5.5,66.5,75.4,64.6,76.9,79.5,45.0,1,0,0,1.0,1,1,0,0,0,1,0,2
17,0.5,81.9,59.1,34.7,49.7,40.2,7.5,0,0,1,3.0,1,1,0,0,0,0,0,4
15,2.4,68.5,25.5,30.5,43.5,37.7,7.5,0,0,1,4.0,1,1,0,1,0,0,0,5
17,3.1,63.9,69.8,60.2,63.9,51.3,22.5,1,0,1,3.0,1,0,0,0,0,1,0,4
14,3.5,55.8,36.5,54.0,52.1,42.4,45.0,0,0,0,3.0,1,1,0,0,0,0,1,4
18,1.1,72.9,44.4,61.6,38.0,44.4,75.0,0,0,1,5.0,1,1,0,0,0,1,0,4
15,5.6,51.8,69.5,83.0,65.5,69.3,45.0,1,0,0,5.0,1,0,0,0,0,1,0,3
17,7.2,81.4,92.4,96.8,91.2,90.9,75.0,0,0,0,4.0,1,0,1,0,0,0,0,1
19,7.9,91.2,84.9,89.3,97.7,100.0,45.0,0,0,1,1.0,1,0,1,0,0,0,0,0
16,6.5,98.4,100.0,88.3,80.7,85.5,45.0,0,1,0,4.0,1,1,0,0,0,1,0,1
14,2.0,66.1,51.6,37.5,49.3,44.3,7.5,1,0,0,3.0,1,0,0,1,0,0,0,4
14,4.3,91.3,74.4,43.9,68.0,66.1,45.0,1,0,0,3.0,1,0,0,0,1,0,0,3
16,7.4,75.3,83.8,82.4,77.5,82.7,75.0,0,1,0,5.0,1,1,0,0,1,0,0,2
14,1.0,63.4,27.3,19.4,13.7,24.6,45.0,0,0,1,3.0,1,0,0,0,0,0,0,5
19,2.2,54.8,54.0,37.3,51.2,49.3,45.0,0,0,0,5.0,1,0,0,0,0,0,0,4
19,2.5,72.3,44.9,36.2,35.1,41.3,22.5,0,1,0,3.0,0,1,0,0,0,0,0,4
19,5.1,93.4,74.9,100.0,78.2,83.7,75.0,0,1,1,0.0,1,1,1,0,0,0,0,2
19,7.6,97.4,93.5,100.0,91.7,100.0,22.5,1,0,0,4.0,1,1,0,0,0,0,0,0
17,4.1,73.1,76.2,85.0,62.5,66.3,22.5,0,1,0,2.0,1,0,0,0,1,0,0,3
15,4.7,88.7,85.3,72.5,65.3,71.1,45.0,0,0,1,3.0,1,1,0,0,0,0,1,2
16,5.3,60.6,57.0,48.4,75.7,64.9,45.0,0,0,0,1.0,1,0,0,1,0,0,0,3
15,6.9,87.2,85.0,69.3,84.7,87.3,75.0,0,1,1,1.0,1,1,1,0,0,0,0,1
19,2.6,51.1,30.5,20.0,18.7,33.1,45.0,1,0,0,4.0,1,1,0,1,0,0,0,5
16,5.2,70.9,69.6,83.4,61.5,60.7,22.5,0,1,1,1.0,1,1,0,1,0,0,0,3
16,7.4,88.5,91.7,94.9,100.0,93.0,22.5,0,0,1,0.0,1,0,1,0,0,0,0,1
18,7.5,68.3,83.8,90.0,86.2,87.0,7.5,0,1,1,2.0,1,0,0,0,0,1,0,1
16,3.4,55.2,34.3,42.1,40.3,42.1,22.5,0,0,0,4.0,1,0,1,0,0,0,0,4
16,1.3,98.6,60.2,55.0,34.3,50.7,7.5,0,1,0,1.0,1,1,0,0,0,0,1,4
15,7.4,64.9,77.2,66.2,75.9,77.7,75.0,0,0,0,2.0,1,1,0,0,0,0,0,2
14,7.4,52.1,73.2,72.5,69.4,76.3,22.5,0,0,1,2.0,1,0,1,0,0,0,0,2
